"((20.81988577, 25.0, 12.61810963, 16.29962282, 16.72838554, 17.64813611, 16.7862714, 14.14981655, 19.88178612, 18.9404247, 12.94576283, 16.31893243, 16.44300891, 25.0, 25.0, 25.0, 25.0, 17.2395525, 25.0, 18.50940905, 25.0, 25.0, 21.04217166, 13.8080168, 16.96485823, 18.13113697, 25.0, 15.68404201, 25.0, 16.17785095, 25.0, 18.98891646, 25.0, 21.14696207, 20.47523911, 16.21326129, 17.0711562, 25.0, 19.58652832, 25.0, 20.39469056, 17.77468628, 15.60973825, 20.7655362, 20.68768925, 13.35031923), 'HF')","((21.42619933, 25.0, 12.95159634, 16.77529154, 16.03324433, 19.05732867, 17.39259308, 14.23892367, 19.42997639, 19.96337566, 12.75339729, 16.78979125, 18.20913895, 25.0, 25.0, 25.0, 25.0, 18.64322232, 25.0, 19.83010558, 25.0, 25.0, 20.4433661, 14.96010114, 17.92694248, 16.74227534, 25.0, 16.34978979, 20.73881812, 20.09057873, 25.0, 17.90675854, 25.0, 25.0, 21.44421735, 16.94999123, 17.16713581, 25.0, 20.2610014, 25.0, 20.51475681, 19.01673033, 17.1011209, 22.87023306, 25.0, 14.23961907), '4GF')","((21.42619933, 25.0, 12.95159634, 16.77529154, 16.03324433, 19.05732867, 17.39259308, 14.23892367, 19.42997639, 19.96337566, 12.75339729, 16.78979125, 18.20913895, 25.0, 25.0, 25.0, 25.0, 18.64322232, 25.0, 19.83010558, 25.0, 25.0, 20.4433661, 14.96010114, 17.92694248, 16.74227534, 25.0, 16.34978979, 20.73881812, 20.09057873, 25.0, 17.90675854, 25.0, 25.0, 21.44421735, 16.94999123, 17.16713581, 25.0, 20.2610014, 25.0, 20.51475681, 19.01673033, 17.1011209, 22.87023306, 25.0, 14.23961907), 'FATE')"
"((25.0, 21.00952937, 25.0, 20.40514464, 15.15006372, 25.0, 18.79828651, 17.78231607, 25.0, 19.20029206, 25.0, 13.81103845, 16.5906879, 25.0, 25.0, 25.0, 25.0, 19.44456714, 25.0, 25.0, 25.0, 25.0, 25.0, 15.64101007, 25.0, 17.37342544, 25.0, 25.0, 25.0, 15.92244524, 25.0, 17.16345185, 25.0, 25.0, 24.56438949, 25.0, 16.65123006, 25.0, 19.20979631, 25.0, 25.0, 25.0, 25.0, 21.39295352, 17.27910166, 12.95923765), 'PS')","((25.0, 25.0, 25.0, 19.98447088, 16.054667, 25.0, 20.5376158, 17.48220187, 17.96823182, 20.10841499, 20.44844737, 14.40744156, 15.94779008, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.5867738, 25.0, 17.10149832, 25.0, 25.0, 25.0, 17.23526708, 25.0, 17.67881354, 25.0, 25.0, 23.81128272, 25.0, 16.18772726, 25.0, 22.73263952, 25.0, 25.0, 25.0, 25.0, 19.44377286, 21.6849511, 12.77628334), 'NP')","((25.0, 25.0, 25.0, 19.02205887, 16.67475034, 25.0, 20.4489857, 17.05400566, 15.58683228, 19.79006607, 25.0, 15.1740935, 16.64857445, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.57197501, 20.70159164, 18.35122657, 25.0, 25.0, 25.0, 15.60050554, 25.0, 18.47764956, 25.0, 25.0, 24.45747348, 25.0, 16.91174482, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.69695284, 25.0, 14.15177224), 'HF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), '4GF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), 'FATE')"
"((17.86463931, 25.0, 13.03583613, 15.68787876, 15.62321201, 16.47212077, 17.00232313, 13.83804951, 16.52388669, 18.37550041, 11.91784243, 15.27977472, 16.2692337, 25.0, 25.0, 25.0, 19.76093932, 16.92400426, 25.0, 19.44830084, 25.0, 21.31331355, 19.82943875, 13.96489475, 15.97857878, 17.09804551, 19.30501711, 16.53635481, 21.41334884, 15.87353087, 25.0, 16.98377728, 19.68684161, 25.0, 19.68957661, 16.4953237, 16.97560789, 20.24360882, 25.0, 25.0, 19.35197372, 17.61103658, 15.68450784, 20.06596634, 25.0, 12.41466323), 'HF')","((19.58224626, 25.0, 12.90373497, 15.89631721, 14.94324788, 16.45202293, 16.89687766, 14.5669348, 15.68138182, 17.98763191, 12.58584725, 15.21677524, 16.31738109, 25.0, 25.0, 25.0, 19.49635337, 17.51441847, 25.0, 18.33272926, 25.0, 25.0, 19.14284101, 13.79592688, 16.40063299, 16.79075881, 19.34005302, 17.81383828, 18.60264432, 15.54668387, 25.0, 16.3002368, 18.80499904, 25.0, 21.34527471, 16.42534765, 16.30325357, 25.0, 19.17141534, 25.0, 20.36353541, 18.17103572, 15.59205995, 19.89187968, 25.0, 11.98357179), '4GF')","((19.58224626, 25.0, 12.90373497, 15.89631721, 14.94324788, 16.45202293, 16.89687766, 14.5669348, 15.68138182, 17.98763191, 12.58584725, 15.21677524, 16.31738109, 25.0, 25.0, 25.0, 19.49635337, 17.51441847, 25.0, 18.33272926, 25.0, 25.0, 19.14284101, 13.79592688, 16.40063299, 16.79075881, 19.34005302, 17.81383828, 18.60264432, 15.54668387, 25.0, 16.3002368, 18.80499904, 25.0, 21.34527471, 16.42534765, 16.30325357, 25.0, 19.17141534, 25.0, 20.36353541, 18.17103572, 15.59205995, 19.89187968, 25.0, 11.98357179), 'FATE')"
"((25.0, 25.0, 25.0, 25.0, 15.79125359, 25.0, 21.31807491, 18.14824067, 14.32931014, 19.76855795, 18.99980064, 14.10038298, 16.87001174, 25.0, 25.0, 25.0, 25.0, 17.66212257, 25.0, 25.0, 25.0, 25.0, 25.0, 14.76245036, 20.45479361, 16.86921677, 20.96536414, 23.57582585, 25.0, 24.35330122, 25.0, 16.2854295, 20.95118006, 25.0, 21.25421063, 25.0, 16.22869015, 25.0, 22.59974379, 25.0, 25.0, 21.07012346, 15.46149844, 24.68169822, 17.93824951, 13.31023639), 'PS')","((25.0, 16.50906458, 25.0, 25.0, 16.83545194, 25.0, 25.0, 19.38675885, 25.0, 22.23001212, 25.0, 19.88948024, 14.27964231, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.33064882, 25.0, 25.0, 25.0, 25.0, 18.07636265, 25.0, 18.82445184, 25.0, 25.0, 25.0, 25.0, 25.0, 20.31160651, 14.73435846), 'NP')","((25.0, 15.9828617, 25.0, 25.0, 15.53492867, 25.0, 25.0, 16.63255935, 25.0, 25.0, 25.0, 18.73201291, 13.9224394, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 17.76905094, 25.0, 25.0, 25.0, 25.0, 18.02055048, 25.0, 18.20646401, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82488601, 12.49783585), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
"((25.0, 25.0, 25.0, 19.43613865, 15.91868664, 25.0, 19.87025892, 19.54255158, 14.28491659, 18.49053789, 19.62721755, 13.77692424, 17.70260893, 25.0, 25.0, 25.0, 25.0, 19.61277975, 25.0, 25.0, 25.0, 25.0, 25.0, 15.01732953, 20.81100247, 17.95271669, 25.0, 25.0, 25.0, 17.52749291, 25.0, 18.45328492, 25.0, 25.0, 22.07907399, 19.7235688, 17.57784965, 25.0, 25.0, 25.0, 25.0, 19.11140183, 14.61460307, 21.73522986, 24.32309908, 13.92341589), 'NP')","((25.0, 25.0, 25.0, 19.02205887, 16.67475034, 25.0, 20.4489857, 17.05400566, 15.58683228, 19.79006607, 25.0, 15.1740935, 16.64857445, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.57197501, 20.70159164, 18.35122657, 25.0, 25.0, 25.0, 15.60050554, 25.0, 18.47764956, 25.0, 25.0, 24.45747348, 25.0, 16.91174482, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.69695284, 25.0, 14.15177224), 'HF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), '4GF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), 'FATE')"
"((25.0, 15.61927932, 25.0, 25.0, 17.78465941, 25.0, 25.0, 18.54904549, 25.0, 21.02117305, 25.0, 16.45630223, 17.39528138, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 19.52536323, 25.0, 25.0, 25.0, 25.0, 17.64495621, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.77833228, 25.0, 25.0, 25.0, 25.0, 16.93889476, 25.0, 21.56133769, 25.0, 25.0, 25.0, 25.0, 20.96003081, 18.07118087, 13.39924633), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
"((25.0, 14.88434367, 25.0, 19.84097019, 15.45405565, 25.0, 25.0, 17.94354412, 25.0, 20.16233705, 25.0, 14.42491958, 15.76870103, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 16.95451217, 25.0, 25.0, 25.0, 18.97100407, 22.74677672, 16.91822165, 25.0, 25.0, 22.57450196, 21.12866994, 16.75059007, 25.0, 19.48002696, 25.0, 19.41092055, 20.8269193, 25.0, 25.0, 25.0, 13.23437654), 'NP')","((25.0, 15.9828617, 25.0, 25.0, 15.53492867, 25.0, 25.0, 16.63255935, 25.0, 25.0, 25.0, 18.73201291, 13.9224394, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 17.76905094, 25.0, 25.0, 25.0, 25.0, 18.02055048, 25.0, 18.20646401, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82488601, 12.49783585), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
"((25.0, 25.0, 25.0, 19.46005375, 16.26321091, 25.0, 18.90307646, 18.15022018, 15.24043208, 21.6258068, 18.65534438, 14.96918003, 17.61060476, 25.0, 25.0, 25.0, 25.0, 19.42337464, 25.0, 25.0, 25.0, 25.0, 25.0, 14.80152376, 21.6248169, 18.46266359, 25.0, 19.56606917, 25.0, 17.19090177, 25.0, 19.24432125, 25.0, 25.0, 21.67834133, 25.0, 16.9633479, 25.0, 21.76268375, 25.0, 25.0, 21.64369857, 16.07571633, 21.50076699, 25.0, 14.40226137), 'NP')","((25.0, 25.0, 25.0, 19.02205887, 16.67475034, 25.0, 20.4489857, 17.05400566, 15.58683228, 19.79006607, 25.0, 15.1740935, 16.64857445, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.57197501, 20.70159164, 18.35122657, 25.0, 25.0, 25.0, 15.60050554, 25.0, 18.47764956, 25.0, 25.0, 24.45747348, 25.0, 16.91174482, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.69695284, 25.0, 14.15177224), 'HF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), '4GF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), 'FATE')"
"((18.61294071, 25.0, 15.16706551, 17.52782283, 16.54419951, 20.0262041, 20.20278641, 15.18379422, 15.54050593, 17.52013211, 13.20299368, 17.84366316, 17.34091078, 25.0, 25.0, 19.28215232, 25.0, 18.64259734, 25.0, 25.0, 25.0, 25.0, 19.29107203, 14.29076237, 18.37762257, 18.81922823, 20.05719803, 19.95970724, 25.0, 20.5848409, 25.0, 17.07591188, 20.41832368, 25.0, 20.71446407, 16.10927998, 16.85944364, 25.0, 19.66468015, 25.0, 18.21445949, 18.07705087, 15.86064614, 23.70378986, 22.73837232, 14.0495576), 'HF')","((19.18585917, 25.0, 18.76949969, 15.2124588, 16.73919361, 20.68607238, 20.09131422, 16.45128962, 16.90943184, 18.52347331, 12.64265569, 19.83944132, 17.06812875, 25.0, 25.0, 25.0, 25.0, 15.99947371, 25.0, 25.0, 25.0, 25.0, 19.34948767, 15.25858516, 18.01966691, 19.74105412, 18.25798932, 17.98726602, 25.0, 16.87670653, 25.0, 17.38121749, 20.66365155, 25.0, 21.50823767, 18.41612505, 15.96305954, 25.0, 20.73051621, 25.0, 18.98521462, 17.92050202, 15.96404837, 25.0, 25.0, 14.0145327), '4GF')","((19.18585917, 25.0, 18.76949969, 15.2124588, 16.73919361, 20.68607238, 20.09131422, 16.45128962, 16.90943184, 18.52347331, 12.64265569, 19.83944132, 17.06812875, 25.0, 25.0, 25.0, 25.0, 15.99947371, 25.0, 25.0, 25.0, 25.0, 19.34948767, 15.25858516, 18.01966691, 19.74105412, 18.25798932, 17.98726602, 25.0, 16.87670653, 25.0, 17.38121749, 20.66365155, 25.0, 21.50823767, 18.41612505, 15.96305954, 25.0, 20.73051621, 25.0, 18.98521462, 17.92050202, 15.96404837, 25.0, 25.0, 14.0145327), 'FATE')"
"((19.87236392, 25.0, 13.88210342, 16.5690795, 16.3196214, 17.8182987, 18.06922164, 13.82076342, 17.25955834, 17.45184491, 12.88251303, 15.94639227, 17.14192115, 20.8834872, 20.32933492, 18.22800606, 21.30809607, 16.23100069, 25.0, 18.71335749, 25.0, 19.99926347, 25.0, 14.50810851, 17.57152688, 15.97762836, 20.86535689, 16.85552752, 25.0, 19.01123528, 25.0, 17.6165685, 19.00119517, 21.96796629, 20.58207327, 16.91394546, 15.78688539, 19.3107604, 18.21831074, 20.36813189, 25.0, 18.90077204, 16.51742201, 23.23914901, 20.29911626, 13.29235276), 'HF')","((18.23108707, 25.0, 11.36218007, 16.08193686, 15.7701969, 18.14911556, 19.52266592, 14.52434109, 19.24662311, 18.24987136, 13.24551271, 16.85735313, 16.86024763, 20.04333809, 20.70150766, 18.53237256, 20.47095514, 16.01928617, 25.0, 18.62178531, 25.0, 19.93177016, 17.72157066, 15.15994695, 17.16069553, 17.18369905, 20.42967228, 15.27049103, 20.81840639, 16.04972532, 25.0, 17.0650689, 19.61904507, 25.0, 19.37455808, 15.79655629, 16.53704148, 17.44832376, 16.55177278, 15.75755605, 25.0, 18.59295027, 16.49695088, 25.0, 25.0, 13.24508332), '4G')","((18.23108707, 25.0, 11.36218007, 16.08193686, 15.7701969, 18.14911556, 19.52266592, 14.52434109, 19.24662311, 18.24987136, 13.24551271, 16.85735313, 16.86024763, 20.04333809, 20.70150766, 18.53237256, 20.47095514, 16.01928617, 25.0, 18.62178531, 25.0, 19.93177016, 17.72157066, 15.15994695, 17.16069553, 17.18369905, 20.42967228, 15.27049103, 20.81840639, 16.04972532, 25.0, 17.0650689, 19.61904507, 25.0, 19.37455808, 15.79655629, 16.53704148, 17.44832376, 16.55177278, 15.75755605, 25.0, 18.59295027, 16.49695088, 25.0, 25.0, 13.24508332), 'FATE')"
"((25.0, 25.0, 25.0, 21.16443924, 14.89698116, 25.0, 18.48697605, 17.49397172, 16.45757433, 19.12250361, 25.0, 13.33904832, 16.25763634, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.46284315, 20.82589785, 16.18712534, 25.0, 25.0, 25.0, 18.15966063, 25.0, 16.09833917, 25.0, 25.0, 20.34135807, 25.0, 15.60454119, 25.0, 22.36363651, 25.0, 25.0, 20.53141649, 19.0910525, 19.12821989, 18.92966982, 12.52012476), 'PS')","((25.0, 25.0, 25.0, 19.98447088, 16.054667, 25.0, 20.5376158, 17.48220187, 17.96823182, 20.10841499, 20.44844737, 14.40744156, 15.94779008, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.5867738, 25.0, 17.10149832, 25.0, 25.0, 25.0, 17.23526708, 25.0, 17.67881354, 25.0, 25.0, 23.81128272, 25.0, 16.18772726, 25.0, 22.73263952, 25.0, 25.0, 25.0, 25.0, 19.44377286, 21.6849511, 12.77628334), 'NP')","((25.0, 25.0, 25.0, 19.02205887, 16.67475034, 25.0, 20.4489857, 17.05400566, 15.58683228, 19.79006607, 25.0, 15.1740935, 16.64857445, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 15.57197501, 20.70159164, 18.35122657, 25.0, 25.0, 25.0, 15.60050554, 25.0, 18.47764956, 25.0, 25.0, 24.45747348, 25.0, 16.91174482, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.69695284, 25.0, 14.15177224), 'HF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), '4GF')","((25.0, 25.0, 25.0, 23.01628542, 15.95628353, 25.0, 21.13224978, 18.10641603, 15.82160666, 20.07442655, 25.0, 17.55600745, 18.27398951, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 14.3463436, 21.6525586, 17.92933298, 25.0, 25.0, 25.0, 16.33271426, 25.0, 17.5614378, 25.0, 25.0, 22.79685295, 25.0, 17.38687423, 25.0, 22.26579777, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 13.89677335), 'FATE')"
"((16.31308391, 25.0, 12.90653816, 15.42389691, 15.07935233, 19.10156708, 17.6302994, 13.02511375, 15.24326811, 16.7754708, 11.81420614, 14.57062986, 15.36921641, 19.80476234, 17.94755925, 18.13840293, 25.0, 17.38952306, 25.0, 17.88236896, 25.0, 17.98851183, 17.32399474, 13.71993782, 16.81285206, 16.71936678, 19.88610557, 15.74557715, 19.16056325, 16.58813548, 20.93407305, 15.98933944, 16.84310824, 18.45580387, 19.72615058, 15.82225948, 15.96239038, 25.0, 14.25608775, 17.82228937, 19.40021898, 17.7545676, 14.41708666, 21.05295661, 18.92832789, 12.77030995), 'HF')","((18.23470661, 25.0, 12.22566736, 18.66534304, 15.18584069, 19.20447474, 19.42624259, 15.17039736, 19.73588662, 16.58574785, 14.3785587, 18.21449296, 17.67373685, 20.38676394, 19.01654413, 25.0, 25.0, 17.43442464, 25.0, 18.42183235, 25.0, 17.93780794, 16.95474642, 15.82230105, 15.88054274, 17.0782299, 25.0, 15.14229486, 20.59547854, 15.40052507, 20.5598641, 16.96557665, 16.89989541, 17.49800169, 20.27059746, 16.40163886, 16.51791074, 25.0, 15.15540937, 14.47257281, 25.0, 25.0, 15.69667888, 25.0, 25.0, 12.29995653), '4G')","((18.23470661, 25.0, 12.22566736, 18.66534304, 15.18584069, 19.20447474, 19.42624259, 15.17039736, 19.73588662, 16.58574785, 14.3785587, 18.21449296, 17.67373685, 20.38676394, 19.01654413, 25.0, 25.0, 17.43442464, 25.0, 18.42183235, 25.0, 17.93780794, 16.95474642, 15.82230105, 15.88054274, 17.0782299, 25.0, 15.14229486, 20.59547854, 15.40052507, 20.5598641, 16.96557665, 16.89989541, 17.49800169, 20.27059746, 16.40163886, 16.51791074, 25.0, 15.15540937, 14.47257281, 25.0, 25.0, 15.69667888, 25.0, 25.0, 12.29995653), 'FATE')"
"((25.0, 14.93409002, 25.0, 20.86371508, 16.40376296, 25.0, 20.57129423, 17.45188873, 25.0, 21.29508742, 25.0, 14.46948068, 17.11421376, 19.65758995, 25.0, 25.0, 19.41902419, 18.89643926, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 19.41069979, 17.64274416, 25.0, 25.0, 25.0, 19.26233456, 25.0, 17.46586624, 25.0, 25.0, 25.0, 25.0, 17.1588315, 25.0, 25.0, 25.0, 19.44101606, 25.0, 25.0, 25.0, 25.0, 13.3672274), 'PS')","((25.0, 15.83434889, 25.0, 21.17416334, 15.38131845, 25.0, 25.0, 17.46932707, 25.0, 25.0, 25.0, 18.07857792, 14.78566559, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 21.50809478, 25.0, 25.0, 25.0, 25.0, 20.19152233, 25.0, 19.03049611, 25.0, 25.0, 25.0, 25.0, 16.4193964, 25.0, 19.25253154, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82031166, 13.40541286), 'NP')","((25.0, 15.9828617, 25.0, 25.0, 15.53492867, 25.0, 25.0, 16.63255935, 25.0, 25.0, 25.0, 18.73201291, 13.9224394, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 17.76905094, 25.0, 25.0, 25.0, 25.0, 18.02055048, 25.0, 18.20646401, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82488601, 12.49783585), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
